file,pulse_index,split
10us_fsk#0_40Mhz_20Mhz--20Mhz_recorded.npy,28,train
10us_fsk#0_40Mhz_20Mhz--20Mhz_recorded.npy,29,train
10us_fsk#0_40Mhz_20Mhz--20Mhz_recorded.npy,30,validation
10us_fsk#0_40Mhz_20Mhz--20Mhz_recorded.npy,31,train
10us_fsk#0_40Mhz_20Mhz--20Mhz_recorded.npy,32,train
10us_fsk#0_40Mhz_20Mhz--20Mhz_recorded.npy,33,train
10us_fsk#0_40Mhz_20Mhz--20Mhz_recorded.npy,34,train
10us_fsk#0_40Mhz_20Mhz--20Mhz_recorded.npy,35,train
10us_fsk#0_40Mhz_20Mhz--20Mhz_recorded.npy,36,train
10us_fsk#0_40Mhz_20Mhz--20Mhz_recorded.npy,37,validation
10us_fsk#0_40Mhz_20Mhz--20Mhz_recorded.npy,38,validation
10us_fsk#0_40Mhz_20Mhz--20Mhz_recorded.npy,39,train
10us_fsk#0_40Mhz_20Mhz--20Mhz_recorded.npy,40,train
10us_fsk#0_40Mhz_20Mhz--20Mhz_recorded.npy,41,train
10us_fsk#0_40Mhz_20Mhz--20Mhz_recorded.npy,42,train
10us_fsk#0_40Mhz_20Mhz--20Mhz_recorded.npy,43,train
10us_fsk#0_40Mhz_20Mhz--20Mhz_recorded.npy,44,train
10us_fsk#0_40Mhz_20Mhz--20Mhz_recorded.npy,45,train
10us_fsk#0_40Mhz_20Mhz--20Mhz_recorded.npy,46,train
10us_fsk#0_40Mhz_20Mhz--20Mhz_recorded.npy,47,train
10us_fsk#0_40Mhz_20Mhz--20Mhz_recorded.npy,48,validation
10us_fsk#0_40Mhz_20Mhz--20Mhz_recorded.npy,49,train
10us_fsk#0_40Mhz_20Mhz--20Mhz_recorded.npy,50,validation
10us_fsk#0_40Mhz_20Mhz--20Mhz_recorded.npy,51,train
10us_fsk#0_40Mhz_20Mhz--20Mhz_recorded.npy,52,train
10us_fsk#0_40Mhz_20Mhz--20Mhz_recorded.npy,53,validation
10us_fsk#0_40Mhz_20Mhz--20Mhz_recorded.npy,54,train
10us_fsk#0_40Mhz_20Mhz--20Mhz_recorded.npy,55,train
10us_fsk#0_40Mhz_20Mhz--20Mhz_recorded.npy,56,train
10us_fsk#0_40Mhz_20Mhz--20Mhz_recorded.npy,57,train
10us_fsk#0_40Mhz_20Mhz--20Mhz_recorded.npy,58,train
10us_fsk#0_40Mhz_20Mhz--20Mhz_recorded.npy,59,train
10us_fsk#0_40Mhz_20Mhz--20Mhz_recorded.npy,60,train
10us_fsk#0_40Mhz_20Mhz--20Mhz_recorded.npy,61,validation
10us_fsk#0_40Mhz_20Mhz--20Mhz_recorded.npy,62,train
10us_fsk#0_40Mhz_20Mhz--20Mhz_recorded.npy,63,train
10us_fsk#0_40Mhz_20Mhz--20Mhz_recorded.npy,64,validation
10us_fsk#0_40Mhz_20Mhz--20Mhz_recorded.npy,65,train
10us_fsk#0_40Mhz_20Mhz--20Mhz_recorded.npy,66,train
10us_fsk#0_40Mhz_20Mhz--20Mhz_recorded.npy,67,train
10us_fsk#0_40Mhz_20Mhz--20Mhz_recorded.npy,68,validation
10us_fsk#0_40Mhz_20Mhz--20Mhz_recorded.npy,69,train
10us_fsk#0_40Mhz_20Mhz--20Mhz_recorded.npy,70,train
10us_fsk#0_40Mhz_20Mhz--20Mhz_recorded.npy,71,train
10us_fsk#0_40Mhz_20Mhz--20Mhz_recorded.npy,72,train
10us_fsk#0_40Mhz_20Mhz--20Mhz_recorded.npy,73,train
10us_fsk#0_40Mhz_20Mhz--20Mhz_recorded.npy,74,train
10us_fsk#0_40Mhz_20Mhz--20Mhz_recorded.npy,75,train
10us_fsk#0_40Mhz_20Mhz--20Mhz_recorded.npy,76,train
10us_fsk#0_40Mhz_20Mhz--20Mhz_recorded.npy,77,train
10us_fsk#0_40Mhz_20Mhz--20Mhz_recorded.npy,78,train
10us_fsk#0_40Mhz_20Mhz--20Mhz_recorded.npy,79,validation
10us_fsk#0_40Mhz_20Mhz--20Mhz_recorded.npy,80,validation
10us_fsk#0_40Mhz_20Mhz--20Mhz_recorded.npy,81,train
10us_fsk#0_40Mhz_20Mhz--20Mhz_recorded.npy,82,train
10us_fsk#0_40Mhz_20Mhz--20Mhz_recorded.npy,83,train
10us_fsk#0_40Mhz_20Mhz--20Mhz_recorded.npy,84,train
10us_fsk#0_40Mhz_20Mhz--20Mhz_recorded.npy,85,train
10us_fsk#0_40Mhz_20Mhz--20Mhz_recorded.npy,86,train
10us_fsk#0_40Mhz_20Mhz--20Mhz_recorded.npy,87,train
10us_fsk#0_40Mhz_20Mhz--20Mhz_recorded.npy,88,validation
10us_fsk#0_40Mhz_20Mhz--20Mhz_recorded.npy,89,train
10us_fsk#0_40Mhz_20Mhz--20Mhz_recorded.npy,90,train
10us_fsk#0_40Mhz_20Mhz--20Mhz_recorded.npy,91,train
10us_fsk#0_40Mhz_20Mhz--20Mhz_recorded.npy,92,train
10us_fsk#0_40Mhz_20Mhz--20Mhz_recorded.npy,93,train
10us_fsk#0_40Mhz_20Mhz--20Mhz_recorded.npy,94,validation
10us_fsk#0_40Mhz_20Mhz--20Mhz_recorded.npy,95,train
10us_fsk#0_40Mhz_20Mhz--20Mhz_recorded.npy,96,validation
10us_fsk#0_40Mhz_20Mhz--20Mhz_recorded.npy,97,validation
10us_fsk#0_40Mhz_20Mhz--20Mhz_recorded.npy,98,train
10us_fsk#0_40Mhz_20Mhz--20Mhz_recorded.npy,99,train
10us_fsk#0_40Mhz_30Mhz--10Mhz_recorded.npy,0,train
10us_fsk#0_40Mhz_30Mhz--10Mhz_recorded.npy,1,train
10us_fsk#0_40Mhz_30Mhz--10Mhz_recorded.npy,2,train
10us_fsk#0_40Mhz_30Mhz--10Mhz_recorded.npy,3,train
10us_fsk#0_40Mhz_30Mhz--10Mhz_recorded.npy,4,validation
10us_fsk#0_40Mhz_30Mhz--10Mhz_recorded.npy,5,train
10us_fsk#0_40Mhz_30Mhz--10Mhz_recorded.npy,6,train
10us_fsk#0_40Mhz_30Mhz--10Mhz_recorded.npy,7,train
10us_fsk#0_40Mhz_30Mhz--10Mhz_recorded.npy,8,validation
10us_fsk#0_40Mhz_30Mhz--10Mhz_recorded.npy,9,train
10us_fsk#0_40Mhz_30Mhz--10Mhz_recorded.npy,10,train
10us_fsk#0_40Mhz_30Mhz--10Mhz_recorded.npy,11,train
10us_fsk#0_40Mhz_30Mhz--10Mhz_recorded.npy,12,train
10us_fsk#0_40Mhz_30Mhz--10Mhz_recorded.npy,13,train
10us_fsk#0_40Mhz_30Mhz--10Mhz_recorded.npy,14,train
10us_fsk#0_40Mhz_30Mhz--10Mhz_recorded.npy,15,validation
10us_fsk#0_40Mhz_30Mhz--10Mhz_recorded.npy,16,train
10us_fsk#0_40Mhz_30Mhz--10Mhz_recorded.npy,17,train
10us_fsk#0_40Mhz_30Mhz--10Mhz_recorded.npy,18,train
10us_fsk#0_40Mhz_30Mhz--10Mhz_recorded.npy,19,train
10us_fsk#0_40Mhz_30Mhz--10Mhz_recorded.npy,20,train
10us_fsk#0_40Mhz_30Mhz--10Mhz_recorded.npy,21,train
10us_fsk#0_40Mhz_30Mhz--10Mhz_recorded.npy,22,train
10us_fsk#0_40Mhz_30Mhz--10Mhz_recorded.npy,23,train
10us_fsk#0_40Mhz_30Mhz--10Mhz_recorded.npy,24,validation
10us_fsk#0_40Mhz_30Mhz--10Mhz_recorded.npy,25,train
10us_fsk#0_40Mhz_30Mhz--10Mhz_recorded.npy,26,validation
10us_fsk#0_40Mhz_30Mhz--10Mhz_recorded.npy,27,train
10us_fsk#0_40Mhz_30Mhz--10Mhz_recorded.npy,28,train
10us_fsk#0_40Mhz_30Mhz--10Mhz_recorded.npy,29,train
10us_fsk#0_40Mhz_30Mhz--10Mhz_recorded.npy,30,train
10us_fsk#0_40Mhz_30Mhz--10Mhz_recorded.npy,31,train
10us_fsk#0_40Mhz_30Mhz--10Mhz_recorded.npy,32,train
10us_fsk#0_40Mhz_30Mhz--10Mhz_recorded.npy,33,validation
10us_fsk#0_40Mhz_30Mhz--10Mhz_recorded.npy,34,train
10us_fsk#0_40Mhz_30Mhz--10Mhz_recorded.npy,35,validation
10us_fsk#0_40Mhz_30Mhz--10Mhz_recorded.npy,36,train
10us_fsk#0_40Mhz_30Mhz--10Mhz_recorded.npy,37,train
10us_fsk#0_40Mhz_30Mhz--10Mhz_recorded.npy,38,train
10us_fsk#0_40Mhz_30Mhz--10Mhz_recorded.npy,39,train
10us_fsk#0_40Mhz_30Mhz--10Mhz_recorded.npy,40,train
10us_fsk#0_40Mhz_30Mhz--10Mhz_recorded.npy,41,train
10us_fsk#0_40Mhz_30Mhz--10Mhz_recorded.npy,42,train
10us_fsk#0_40Mhz_30Mhz--10Mhz_recorded.npy,43,train
10us_fsk#0_40Mhz_30Mhz--10Mhz_recorded.npy,44,train
10us_fsk#0_40Mhz_30Mhz--10Mhz_recorded.npy,45,train
10us_fsk#0_40Mhz_30Mhz--10Mhz_recorded.npy,46,train
10us_fsk#0_40Mhz_30Mhz--10Mhz_recorded.npy,47,train
10us_fsk#0_40Mhz_30Mhz--10Mhz_recorded.npy,48,train
10us_fsk#0_40Mhz_30Mhz--10Mhz_recorded.npy,49,train
10us_fsk#0_40Mhz_30Mhz--10Mhz_recorded.npy,50,train
10us_fsk#0_40Mhz_30Mhz--10Mhz_recorded.npy,51,validation
10us_fsk#0_40Mhz_30Mhz--10Mhz_recorded.npy,52,train
10us_fsk#0_40Mhz_30Mhz--10Mhz_recorded.npy,53,train
10us_fsk#0_40Mhz_30Mhz--10Mhz_recorded.npy,54,validation
10us_fsk#0_40Mhz_30Mhz--10Mhz_recorded.npy,55,train
10us_fsk#0_40Mhz_30Mhz--10Mhz_recorded.npy,56,train
10us_fsk#0_40Mhz_30Mhz--10Mhz_recorded.npy,57,train
10us_fsk#0_40Mhz_30Mhz--10Mhz_recorded.npy,58,train
10us_fsk#0_40Mhz_30Mhz--10Mhz_recorded.npy,59,train
10us_fsk#0_40Mhz_30Mhz--10Mhz_recorded.npy,60,validation
10us_fsk#0_40Mhz_30Mhz--10Mhz_recorded.npy,61,train
10us_fsk#0_40Mhz_30Mhz--10Mhz_recorded.npy,62,train
10us_fsk#0_40Mhz_30Mhz--10Mhz_recorded.npy,63,train
10us_fsk#0_40Mhz_30Mhz--10Mhz_recorded.npy,64,train
10us_fsk#0_40Mhz_30Mhz--10Mhz_recorded.npy,65,train
10us_fsk#0_40Mhz_30Mhz--10Mhz_recorded.npy,66,train
10us_fsk#0_40Mhz_30Mhz--10Mhz_recorded.npy,67,validation
10us_fsk#0_40Mhz_30Mhz--10Mhz_recorded.npy,68,train
10us_fsk#0_40Mhz_30Mhz--10Mhz_recorded.npy,69,train
10us_fsk#0_40Mhz_30Mhz--10Mhz_recorded.npy,70,train
10us_fsk#0_40Mhz_30Mhz--10Mhz_recorded.npy,71,train
10us_fsk#0_40Mhz_30Mhz--10Mhz_recorded.npy,72,validation
10us_fsk#0_40Mhz_30Mhz--10Mhz_recorded.npy,73,train
10us_fsk#0_40Mhz_30Mhz--10Mhz_recorded.npy,74,validation
10us_fsk#0_40Mhz_30Mhz--10Mhz_recorded.npy,75,train
10us_fsk#0_40Mhz_30Mhz--10Mhz_recorded.npy,76,train
10us_fsk#0_40Mhz_30Mhz--10Mhz_recorded.npy,77,train
10us_fsk#0_40Mhz_30Mhz--10Mhz_recorded.npy,78,validation
10us_fsk#0_40Mhz_30Mhz--10Mhz_recorded.npy,79,train
10us_fsk#0_40Mhz_30Mhz--10Mhz_recorded.npy,80,train
10us_fsk#0_40Mhz_30Mhz--10Mhz_recorded.npy,81,train
10us_fsk#0_40Mhz_30Mhz--10Mhz_recorded.npy,82,validation
10us_fsk#0_40Mhz_30Mhz--10Mhz_recorded.npy,83,validation
10us_fsk#0_40Mhz_30Mhz--10Mhz_recorded.npy,84,train
10us_fsk#0_40Mhz_30Mhz--10Mhz_recorded.npy,85,train
10us_fsk#0_40Mhz_30Mhz--10Mhz_recorded.npy,86,validation
10us_fsk#0_40Mhz_30Mhz--10Mhz_recorded.npy,87,train
10us_fsk#0_40Mhz_30Mhz--10Mhz_recorded.npy,88,validation
10us_fsk#0_40Mhz_30Mhz--10Mhz_recorded.npy,89,train
10us_fsk#0_40Mhz_30Mhz--10Mhz_recorded.npy,90,train
10us_fsk#0_40Mhz_30Mhz--10Mhz_recorded.npy,91,validation
10us_fsk#0_40Mhz_30Mhz--10Mhz_recorded.npy,92,train
10us_fsk#0_40Mhz_30Mhz--10Mhz_recorded.npy,93,train
10us_fsk#0_40Mhz_30Mhz--10Mhz_recorded.npy,94,train
10us_fsk#0_40Mhz_30Mhz--10Mhz_recorded.npy,95,train
10us_fsk#0_40Mhz_30Mhz--10Mhz_recorded.npy,96,train
10us_fsk#0_40Mhz_30Mhz--10Mhz_recorded.npy,97,validation
10us_fsk#0_40Mhz_30Mhz--10Mhz_recorded.npy,98,train
10us_fsk#0_40Mhz_30Mhz--10Mhz_recorded.npy,99,train
10us_fsk#0_40Mhz_40Mhz-0Mhz_recorded.npy,0,validation
10us_fsk#0_40Mhz_40Mhz-0Mhz_recorded.npy,1,train
10us_fsk#0_40Mhz_40Mhz-0Mhz_recorded.npy,2,validation
10us_fsk#0_40Mhz_40Mhz-0Mhz_recorded.npy,3,train
10us_fsk#0_40Mhz_40Mhz-0Mhz_recorded.npy,4,train
10us_fsk#0_40Mhz_40Mhz-0Mhz_recorded.npy,5,train
10us_fsk#0_40Mhz_40Mhz-0Mhz_recorded.npy,6,train
10us_fsk#0_40Mhz_40Mhz-0Mhz_recorded.npy,7,train
10us_fsk#0_40Mhz_40Mhz-0Mhz_recorded.npy,8,train
10us_fsk#0_40Mhz_40Mhz-0Mhz_recorded.npy,9,train
10us_fsk#0_40Mhz_40Mhz-0Mhz_recorded.npy,10,train
10us_fsk#0_40Mhz_40Mhz-0Mhz_recorded.npy,11,train
10us_fsk#0_40Mhz_40Mhz-0Mhz_recorded.npy,12,train
10us_fsk#0_40Mhz_40Mhz-0Mhz_recorded.npy,13,train
10us_fsk#0_40Mhz_40Mhz-0Mhz_recorded.npy,14,train
10us_fsk#0_40Mhz_40Mhz-0Mhz_recorded.npy,15,train
10us_fsk#0_40Mhz_40Mhz-0Mhz_recorded.npy,16,train
10us_fsk#0_40Mhz_40Mhz-0Mhz_recorded.npy,17,train
10us_fsk#0_40Mhz_40Mhz-0Mhz_recorded.npy,18,train
10us_fsk#0_40Mhz_40Mhz-0Mhz_recorded.npy,19,train
10us_fsk#0_40Mhz_40Mhz-0Mhz_recorded.npy,20,train
10us_fsk#0_40Mhz_40Mhz-0Mhz_recorded.npy,21,validation
10us_fsk#0_40Mhz_40Mhz-0Mhz_recorded.npy,22,train
10us_fsk#0_40Mhz_40Mhz-0Mhz_recorded.npy,23,train
10us_fsk#0_40Mhz_40Mhz-0Mhz_recorded.npy,24,train
10us_fsk#0_40Mhz_40Mhz-0Mhz_recorded.npy,25,train
10us_fsk#0_40Mhz_40Mhz-0Mhz_recorded.npy,26,train
10us_fsk#0_40Mhz_40Mhz-0Mhz_recorded.npy,27,train
10us_fsk#0_40Mhz_40Mhz-0Mhz_recorded.npy,28,train
10us_fsk#0_40Mhz_40Mhz-0Mhz_recorded.npy,29,train
10us_fsk#0_40Mhz_40Mhz-0Mhz_recorded.npy,30,validation
10us_fsk#0_40Mhz_40Mhz-0Mhz_recorded.npy,31,validation
10us_fsk#0_40Mhz_40Mhz-0Mhz_recorded.npy,32,train
10us_fsk#0_40Mhz_40Mhz-0Mhz_recorded.npy,33,train
10us_fsk#0_40Mhz_40Mhz-0Mhz_recorded.npy,34,train
10us_fsk#0_40Mhz_40Mhz-0Mhz_recorded.npy,35,validation
10us_fsk#0_40Mhz_40Mhz-0Mhz_recorded.npy,36,train
10us_fsk#0_40Mhz_40Mhz-0Mhz_recorded.npy,37,train
10us_fsk#0_40Mhz_40Mhz-0Mhz_recorded.npy,38,train
10us_fsk#0_40Mhz_40Mhz-0Mhz_recorded.npy,39,train
10us_fsk#0_40Mhz_40Mhz-0Mhz_recorded.npy,40,train
10us_fsk#0_40Mhz_40Mhz-0Mhz_recorded.npy,41,validation
10us_fsk#0_40Mhz_40Mhz-0Mhz_recorded.npy,42,train
10us_fsk#0_40Mhz_40Mhz-0Mhz_recorded.npy,43,validation
10us_fsk#0_40Mhz_40Mhz-0Mhz_recorded.npy,44,validation
10us_fsk#0_40Mhz_40Mhz-0Mhz_recorded.npy,45,train
10us_fsk#0_40Mhz_40Mhz-0Mhz_recorded.npy,46,train
10us_fsk#0_40Mhz_40Mhz-0Mhz_recorded.npy,47,train
10us_fsk#0_40Mhz_40Mhz-0Mhz_recorded.npy,48,train
10us_fsk#0_40Mhz_40Mhz-0Mhz_recorded.npy,49,train
10us_fsk#0_40Mhz_40Mhz-0Mhz_recorded.npy,50,train
10us_fsk#0_40Mhz_40Mhz-0Mhz_recorded.npy,51,train
10us_fsk#0_40Mhz_40Mhz-0Mhz_recorded.npy,52,train
10us_fsk#0_40Mhz_40Mhz-0Mhz_recorded.npy,53,train
10us_fsk#0_40Mhz_40Mhz-0Mhz_recorded.npy,54,validation
10us_fsk#0_40Mhz_40Mhz-0Mhz_recorded.npy,55,train
10us_fsk#0_40Mhz_40Mhz-0Mhz_recorded.npy,56,train
10us_fsk#0_40Mhz_40Mhz-0Mhz_recorded.npy,57,train
10us_fsk#0_40Mhz_40Mhz-0Mhz_recorded.npy,58,validation
10us_fsk#0_40Mhz_40Mhz-0Mhz_recorded.npy,59,train
10us_fsk#0_40Mhz_40Mhz-0Mhz_recorded.npy,60,train
10us_fsk#0_40Mhz_40Mhz-0Mhz_recorded.npy,61,train
10us_fsk#0_40Mhz_40Mhz-0Mhz_recorded.npy,62,train
10us_fsk#0_40Mhz_40Mhz-0Mhz_recorded.npy,63,train
10us_fsk#0_40Mhz_40Mhz-0Mhz_recorded.npy,64,train
10us_fsk#0_40Mhz_40Mhz-0Mhz_recorded.npy,65,train
10us_fsk#0_40Mhz_40Mhz-0Mhz_recorded.npy,66,train
10us_fsk#0_40Mhz_40Mhz-0Mhz_recorded.npy,67,train
10us_fsk#0_40Mhz_40Mhz-0Mhz_recorded.npy,68,train
10us_fsk#0_40Mhz_40Mhz-0Mhz_recorded.npy,69,train
10us_fsk#0_40Mhz_40Mhz-0Mhz_recorded.npy,70,validation
10us_fsk#0_40Mhz_40Mhz-0Mhz_recorded.npy,71,train
10us_fsk#0_40Mhz_40Mhz-0Mhz_recorded.npy,72,train
10us_fsk#0_40Mhz_40Mhz-0Mhz_recorded.npy,73,train
10us_fsk#0_40Mhz_40Mhz-0Mhz_recorded.npy,74,train
10us_fsk#0_40Mhz_40Mhz-0Mhz_recorded.npy,75,train
10us_fsk#0_40Mhz_40Mhz-0Mhz_recorded.npy,76,train
10us_fsk#0_40Mhz_40Mhz-0Mhz_recorded.npy,77,train
10us_fsk#0_40Mhz_40Mhz-0Mhz_recorded.npy,78,train
10us_fsk#0_40Mhz_40Mhz-0Mhz_recorded.npy,79,validation
10us_fsk#0_40Mhz_40Mhz-0Mhz_recorded.npy,80,train
10us_fsk#0_40Mhz_40Mhz-0Mhz_recorded.npy,81,train
10us_fsk#0_40Mhz_40Mhz-0Mhz_recorded.npy,82,train
10us_fsk#0_40Mhz_40Mhz-0Mhz_recorded.npy,83,train
10us_fsk#0_40Mhz_40Mhz-0Mhz_recorded.npy,84,train
10us_fsk#0_40Mhz_40Mhz-0Mhz_recorded.npy,85,train
10us_fsk#0_40Mhz_40Mhz-0Mhz_recorded.npy,86,train
10us_fsk#0_40Mhz_40Mhz-0Mhz_recorded.npy,87,validation
10us_fsk#0_40Mhz_40Mhz-0Mhz_recorded.npy,88,train
10us_fsk#0_40Mhz_40Mhz-0Mhz_recorded.npy,89,validation
10us_fsk#0_40Mhz_40Mhz-0Mhz_recorded.npy,90,train
10us_fsk#0_40Mhz_40Mhz-0Mhz_recorded.npy,91,validation
10us_fsk#0_40Mhz_40Mhz-0Mhz_recorded.npy,92,validation
10us_fsk#0_40Mhz_40Mhz-0Mhz_recorded.npy,93,train
10us_fsk#0_40Mhz_40Mhz-0Mhz_recorded.npy,94,train
10us_fsk#0_40Mhz_40Mhz-0Mhz_recorded.npy,95,train
10us_fsk#0_40Mhz_40Mhz-0Mhz_recorded.npy,96,train
10us_fsk#0_40Mhz_40Mhz-0Mhz_recorded.npy,97,validation
10us_fsk#0_40Mhz_40Mhz-0Mhz_recorded.npy,98,validation
10us_fsk#0_40Mhz_40Mhz-0Mhz_recorded.npy,99,validation
10us_fsk#0_80Mhz_40Mhz--40Mhz_recorded.npy,0,train
10us_fsk#0_80Mhz_40Mhz--40Mhz_recorded.npy,1,train
10us_fsk#0_80Mhz_40Mhz--40Mhz_recorded.npy,2,train
10us_fsk#0_80Mhz_40Mhz--40Mhz_recorded.npy,3,train
10us_fsk#0_80Mhz_40Mhz--40Mhz_recorded.npy,4,train
10us_fsk#0_80Mhz_40Mhz--40Mhz_recorded.npy,5,train
10us_fsk#0_80Mhz_40Mhz--40Mhz_recorded.npy,6,validation
10us_fsk#0_80Mhz_40Mhz--40Mhz_recorded.npy,7,train
10us_fsk#0_80Mhz_40Mhz--40Mhz_recorded.npy,8,validation
10us_fsk#0_80Mhz_40Mhz--40Mhz_recorded.npy,9,train
10us_fsk#0_80Mhz_40Mhz--40Mhz_recorded.npy,10,train
10us_fsk#0_80Mhz_40Mhz--40Mhz_recorded.npy,11,train
10us_fsk#0_80Mhz_40Mhz--40Mhz_recorded.npy,12,validation
10us_fsk#0_80Mhz_40Mhz--40Mhz_recorded.npy,13,validation
10us_fsk#0_80Mhz_40Mhz--40Mhz_recorded.npy,14,validation
10us_fsk#0_80Mhz_40Mhz--40Mhz_recorded.npy,15,validation
10us_fsk#0_80Mhz_40Mhz--40Mhz_recorded.npy,16,validation
10us_fsk#0_80Mhz_40Mhz--40Mhz_recorded.npy,17,validation
10us_fsk#0_80Mhz_40Mhz--40Mhz_recorded.npy,18,train
10us_fsk#0_80Mhz_40Mhz--40Mhz_recorded.npy,19,train
10us_fsk#0_80Mhz_40Mhz--40Mhz_recorded.npy,20,train
10us_fsk#0_80Mhz_40Mhz--40Mhz_recorded.npy,21,validation
10us_fsk#0_80Mhz_40Mhz--40Mhz_recorded.npy,22,train
10us_fsk#0_80Mhz_40Mhz--40Mhz_recorded.npy,23,train
10us_fsk#0_80Mhz_40Mhz--40Mhz_recorded.npy,24,train
10us_fsk#0_80Mhz_40Mhz--40Mhz_recorded.npy,25,train
10us_fsk#0_80Mhz_40Mhz--40Mhz_recorded.npy,26,train
10us_fsk#0_80Mhz_40Mhz--40Mhz_recorded.npy,27,validation
10us_fsk#0_80Mhz_40Mhz--40Mhz_recorded.npy,28,train
10us_fsk#0_80Mhz_40Mhz--40Mhz_recorded.npy,29,train
10us_fsk#0_80Mhz_40Mhz--40Mhz_recorded.npy,30,train
10us_fsk#0_80Mhz_40Mhz--40Mhz_recorded.npy,31,train
10us_fsk#0_80Mhz_40Mhz--40Mhz_recorded.npy,32,train
10us_fsk#0_80Mhz_40Mhz--40Mhz_recorded.npy,33,train
10us_fsk#0_80Mhz_40Mhz--40Mhz_recorded.npy,34,train
10us_fsk#0_80Mhz_40Mhz--40Mhz_recorded.npy,35,train
10us_fsk#0_80Mhz_40Mhz--40Mhz_recorded.npy,36,train
10us_fsk#0_80Mhz_40Mhz--40Mhz_recorded.npy,37,train
10us_fsk#0_80Mhz_40Mhz--40Mhz_recorded.npy,38,train
10us_fsk#0_80Mhz_40Mhz--40Mhz_recorded.npy,39,train
10us_fsk#0_80Mhz_40Mhz--40Mhz_recorded.npy,40,train
10us_fsk#0_80Mhz_40Mhz--40Mhz_recorded.npy,41,validation
10us_fsk#0_80Mhz_40Mhz--40Mhz_recorded.npy,42,train
10us_fsk#0_80Mhz_40Mhz--40Mhz_recorded.npy,43,validation
10us_fsk#0_80Mhz_40Mhz--40Mhz_recorded.npy,44,train
10us_fsk#0_80Mhz_40Mhz--40Mhz_recorded.npy,45,train
10us_fsk#0_80Mhz_40Mhz--40Mhz_recorded.npy,46,train
10us_fsk#0_80Mhz_40Mhz--40Mhz_recorded.npy,47,train
10us_fsk#0_80Mhz_40Mhz--40Mhz_recorded.npy,48,train
10us_fsk#0_80Mhz_40Mhz--40Mhz_recorded.npy,49,train
10us_fsk#0_80Mhz_40Mhz--40Mhz_recorded.npy,50,validation
10us_fsk#0_80Mhz_40Mhz--40Mhz_recorded.npy,51,train
10us_fsk#0_80Mhz_40Mhz--40Mhz_recorded.npy,52,train
10us_fsk#0_80Mhz_40Mhz--40Mhz_recorded.npy,53,validation
10us_fsk#0_80Mhz_40Mhz--40Mhz_recorded.npy,54,train
10us_fsk#0_80Mhz_40Mhz--40Mhz_recorded.npy,55,train
10us_fsk#0_80Mhz_40Mhz--40Mhz_recorded.npy,56,train
10us_fsk#0_80Mhz_40Mhz--40Mhz_recorded.npy,57,train
10us_fsk#0_80Mhz_40Mhz--40Mhz_recorded.npy,58,train
10us_fsk#0_80Mhz_40Mhz--40Mhz_recorded.npy,59,validation
10us_fsk#0_80Mhz_40Mhz--40Mhz_recorded.npy,60,train
10us_fsk#0_80Mhz_40Mhz--40Mhz_recorded.npy,61,train
10us_fsk#0_80Mhz_40Mhz--40Mhz_recorded.npy,62,train
10us_fsk#0_80Mhz_40Mhz--40Mhz_recorded.npy,63,train
10us_fsk#0_80Mhz_40Mhz--40Mhz_recorded.npy,64,train
10us_fsk#0_80Mhz_40Mhz--40Mhz_recorded.npy,65,train
10us_fsk#0_80Mhz_40Mhz--40Mhz_recorded.npy,66,train
10us_fsk#0_80Mhz_40Mhz--40Mhz_recorded.npy,67,train
10us_fsk#0_80Mhz_40Mhz--40Mhz_recorded.npy,68,train
10us_fsk#0_80Mhz_40Mhz--40Mhz_recorded.npy,69,validation
10us_fsk#0_80Mhz_40Mhz--40Mhz_recorded.npy,70,train
10us_fsk#0_80Mhz_40Mhz--40Mhz_recorded.npy,71,train
10us_fsk#0_80Mhz_40Mhz--40Mhz_recorded.npy,72,train
10us_fsk#0_80Mhz_40Mhz--40Mhz_recorded.npy,73,train
10us_fsk#0_80Mhz_40Mhz--40Mhz_recorded.npy,74,validation
10us_fsk#0_80Mhz_40Mhz--40Mhz_recorded.npy,75,train
10us_fsk#0_80Mhz_40Mhz--40Mhz_recorded.npy,76,train
10us_fsk#0_80Mhz_40Mhz--40Mhz_recorded.npy,77,train
10us_fsk#0_80Mhz_40Mhz--40Mhz_recorded.npy,78,train
10us_fsk#0_80Mhz_40Mhz--40Mhz_recorded.npy,79,train
10us_fsk#0_80Mhz_40Mhz--40Mhz_recorded.npy,80,train
10us_fsk#0_80Mhz_40Mhz--40Mhz_recorded.npy,81,train
10us_fsk#0_80Mhz_40Mhz--40Mhz_recorded.npy,82,validation
10us_fsk#0_80Mhz_40Mhz--40Mhz_recorded.npy,83,train
10us_fsk#0_80Mhz_40Mhz--40Mhz_recorded.npy,84,train
10us_fsk#0_80Mhz_40Mhz--40Mhz_recorded.npy,85,train
10us_fsk#0_80Mhz_40Mhz--40Mhz_recorded.npy,86,train
10us_fsk#0_80Mhz_40Mhz--40Mhz_recorded.npy,87,train
10us_fsk#0_80Mhz_40Mhz--40Mhz_recorded.npy,88,train
10us_fsk#0_80Mhz_40Mhz--40Mhz_recorded.npy,89,validation
10us_fsk#0_80Mhz_40Mhz--40Mhz_recorded.npy,90,train
10us_fsk#0_80Mhz_40Mhz--40Mhz_recorded.npy,91,train
10us_fsk#0_80Mhz_40Mhz--40Mhz_recorded.npy,92,train
10us_fsk#0_80Mhz_40Mhz--40Mhz_recorded.npy,93,validation
